start_node,end_node,edge_id,start_long,start_lat,end_long,end_lat
6176228409,6176228410,6176228409->6176228410,114.1634395,22.3112178,114.163514,22.3110583
6176228409,6176228408,6176228409->6176228408,114.1634395,22.3112178,114.1635218,22.3114979
6176228410,6176228409,6176228410->6176228409,114.163514,22.3110583,114.1634395,22.3112178
6178791366,3859280541,6178791366->3859280541,114.1721209,22.3139305,114.172052,22.3138395
6178791367,1151084846,6178791367->1151084846,114.1720119,22.3139969,114.1721629,22.3141895
6179193221,1640472896,6179193221->1640472896,114.1631694,22.3220843,114.1626981,22.322444
6180282431,8880065739,6180282431->8880065739,114.1791174,22.3174687,114.1791145,22.3174978
6180282432,8880065745,6180282432->8880065745,114.1790802,22.3173795,114.1790946,22.317398
6180282433,8880065737,6180282433->8880065737,114.1790799,22.317578,114.1790677,22.3175979
6180282434,6180282433,6180282434->6180282433,114.1791054,22.3175269,114.1790799,22.317578
6180282435,8880065736,6180282435->8880065736,114.1790361,22.3176363,114.1789929,22.3176694
6231507729,11215890064,6231507729->11215890064,114.1685084,22.3238266,114.1685679,22.3235448
6236308344,332242579,6236308344->332242579,114.1674676,22.3231225,114.1672864,22.3232688
6236308345,1178971339,6236308345->1178971339,114.1672314,22.323452,114.1672571,22.3234326
6236308346,6370140796,6236308346->6370140796,114.1671024,22.3237288,114.167055,22.3237203
6236308347,1178971375,6236308347->1178971375,114.1663959,22.3241004,114.1664491,22.3240595
6236308348,6370140276,6236308348->6370140276,114.1663852,22.3237162,114.1664221,22.3237225
6236308349,7242599264,6236308349->7242599264,114.1668803,22.3235673,114.1668137,22.3236196
6236308350,6236308351,6236308350->6236308351,114.1674389,22.3217771,114.1674736,22.3217834
6236308351,332251254,6236308351->332251254,114.1674736,22.3217834,114.1675743,22.3218014
6236308352,6236308353,6236308352->6236308353,114.1675446,22.3219531,114.1675529,22.3219108
6236308353,332251254,6236308353->332251254,114.1675529,22.3219108,114.1675743,22.3218014
6236308354,6236308344,6236308354->6236308344,114.1675096,22.3230909,114.1674676,22.3231225
6236308355,3391013601,6236308355->3391013601,114.1684484,22.3226297,114.168489,22.3226087
6236308356,11027352775,6236308356->11027352775,114.1683633,22.3224881,114.1681979,22.3226006
6236308357,1181846009,6236308357->1181846009,114.1650658,22.3250009,114.1648719,22.3251607
6244674900,6244674903,6244674900->6244674903,114.1756565,22.3183902,114.175611,22.3184126
6244674901,804106917,6244674901->804106917,114.1756299,22.318651,114.175548,22.31854
6244674902,804106932,6244674902->804106932,114.1752995,22.3184311,114.175321,22.31846
6244674903,804106924,6244674903->804106924,114.175611,22.3184126,114.175495,22.31847
6244674904,8258548195,6244674904->8258548195,114.1756549,22.3184851,114.1756995,22.3184622
6244674905,12419680218,6244674905->12419680218,114.1769942,22.3179173,114.1767639,22.3179272
6244674907,8258544413,6244674907->8258544413,114.1776541,22.3178639,114.1776615,22.317861
6244674908,675264249,6244674908->675264249,114.1779736,22.3176341,114.177892,22.3176704
6244674909,675264486,6244674909->675264486,114.1779885,22.3178393,114.17793,22.3177521
6244674910,675264499,6244674910->675264499,114.1791654,22.3171588,114.1790631,22.3172019
6244674911,675264211,6244674911->675264211,114.1790377,22.3173095,114.1791144,22.3172841
6244674912,675264211,6244674912->675264211,114.1791395,22.3173321,114.1791144,22.3172841
6244674921,1151084790,6244674921->1151084790,114.1737942,22.3163728,114.1738083,22.3163915
6244674922,11234081811,6244674922->11234081811,114.1741423,22.3166567,114.1741122,22.3166145
6244674923,6357916727,6244674923->6357916727,114.1741317,22.3163182,114.1740865,22.3163541
6244674923,6836435455,6244674923->6836435455,114.1741317,22.3163182,114.1741814,22.3162687
6244674924,13307938117,6244674924->13307938117,114.1739037,22.3169261,114.1739081,22.3169159
6244674924,11234081813,6244674924->11234081813,114.1739037,22.3169261,114.1738129,22.3171386
6255571921,6255571922,6255571921->6255571922,114.1624829,22.3119896,114.1624472,22.3119664
6255571921,4862257569,6255571921->4862257569,114.1624829,22.3119896,114.1625391,22.3120274
6255571922,6255571921,6255571922->6255571921,114.1624472,22.3119664,114.1624829,22.3119896
6255571922,339053698,6255571922->339053698,114.1624472,22.3119664,114.1625019,22.3118504
6260814403,1183208468,6260814403->1183208468,114.1694694,22.3126389,114.1695472,22.312214
6260814405,1636685662,6260814405->1636685662,114.1722787,22.314029,114.1722161,22.314068
6260814405,13306280599,6260814405->13306280599,114.1722787,22.314029,114.1722889,22.3140218
6260814406,276372857,6260814406->276372857,114.1690842,22.3126756,114.1689849,22.312658
6260814407,6357916375,6260814407->6357916375,114.1690648,22.31277,114.1693532,22.3128194
6260814408,1151084898,6260814408->1151084898,114.1684267,22.31265,114.1684974,22.3126662
6260814409,6785945397,6260814409->6785945397,114.1684437,22.3125625,114.1682457,22.31253
6260814410,276372857,6260814410->276372857,114.1689978,22.3125886,114.1689849,22.312658
6260814411,276373355,6260814411->276373355,114.170121,22.3127698,114.1701052,22.3128531
6260817988,6052460355,6260817988->6052460355,114.1652034,22.3129527,114.1652085,22.3129269
6260817988,6052460354,6260817988->6052460354,114.1652034,22.3129527,114.1651716,22.3130751
6260817992,12071355355,6260817992->12071355355,114.1684796,22.3127555,114.1683349,22.3134338
6261684980,3230277092,6261684980->3230277092,114.1654088,22.3171267,114.1654299,22.3171441
6261684980,288991218,6261684980->288991218,114.1654088,22.3171267,114.165342,22.3170625
6264208756,9199524771,6264208756->9199524771,114.1720594,22.327929,114.1720769,22.3279322
6264208757,4415795362,6264208757->4415795362,114.1720657,22.3277423,114.1720162,22.3277421
6264275953,1956604313,6264275953->1956604313,114.1648122,22.3128437,114.1647831,22.3127905
6264275955,8764628291,6264275955->8764628291,114.1646666,22.3128184,114.1646882,22.3127331
6264275956,13591799738,6264275956->13591799738,114.1645882,22.3128028,114.1645595,22.312924
6264275957,5133789590,6264275957->5133789590,114.1644504,22.3128006,114.1644342,22.312812
6264275958,13591799737,6264275958->13591799737,114.1647494,22.3129588,114.1646388,22.3129384
6264275959,1172166295,6264275959->1172166295,114.162408,22.3152166,114.1623096,22.3151798
6264275959,1172166326,6264275959->1172166326,114.162408,22.3152166,114.1624854,22.3152438
6264275960,5012913461,6264275960->5012913461,114.1672867,22.3126554,114.1673207,22.3126043
6266316395,6072915776,6266316395->6072915776,114.1660869,22.3114641,114.1661159,22.3114717
6266316395,6072915774,6266316395->6072915774,114.1660869,22.3114641,114.1660346,22.3114539
6266316396,6039377380,6266316396->6039377380,114.1659739,22.3118037,114.1659831,22.311752
6266316396,8764628282,6266316396->8764628282,114.1659739,22.3118037,114.1659651,22.3118643
6266394643,3230276763,6266394643->3230276763,114.1655587,22.3169168,114.1655882,22.316937
6266394643,1962192639,6266394643->1962192639,114.1655587,22.3169168,114.1654847,22.3168619
6271339698,1179010007,6271339698->1179010007,114.1725044,22.3241381,114.172541,22.3239564
6271339698,1179010017,6271339698->1179010017,114.1725044,22.3241381,114.1724438,22.3244371
6271340028,6286859123,6271340028->6286859123,114.1724648,22.3202999,114.1725176,22.3203121
6276353242,5029495350,6276353242->5029495350,114.1627875,22.3144505,114.1626518,22.3148082
6276353242,8396898511,6276353242->8396898511,114.1627875,22.3144505,114.1629103,22.3141369
6276353242,6277201786,6276353242->6277201786,114.1627875,22.3144505,114.1627061,22.3144235
6276353245,6277201786,6276353245->6277201786,114.1626808,22.3144092,114.1627061,22.3144235
6276353656,11104977106,6276353656->11104977106,114.161606,22.3140911,114.1614462,22.3140774
6276353656,8765918972,6276353656->8765918972,114.161606,22.3140911,114.1616524,22.3146202
6277201384,1962191917,6277201384->1962191917,114.1630187,22.3140522,114.1630825,22.3140736
6277201384,288991224,6277201384->288991224,114.1630187,22.3140522,114.1629553,22.3140306
6277201785,6347177361,6277201785->6347177361,114.1631236,22.3137928,114.1631554,22.3138037
6277201785,6176152883,6277201785->6176152883,114.1631236,22.3137928,114.1630607,22.3137717
6277201786,6276353242,6277201786->6276353242,114.1627061,22.3144235,114.1627875,22.3144505
6277201786,6276353245,6277201786->6276353245,114.1627061,22.3144235,114.1626808,22.3144092
6283851977,6283851978,6283851977->6283851978,114.1639058,22.3105251,114.1636737,22.310445
6283851978,13108560174,6283851978->13108560174,114.1636737,22.310445,114.1634329,22.3103508
6283851982,13110380029,6283851982->13110380029,114.1646372,22.310607,114.1644535,22.3106082
6283851983,13108560166,6283851983->13108560166,114.1631129,22.3104812,114.162972,22.3104058
6283851984,13108560164,6283851984->13108560164,114.1627203,22.3102998,114.1626145,22.3102589
6283852185,13108560169,6283852185->13108560169,114.1636196,22.310703,114.1634817,22.3106603
6283852186,6283852185,6283852186->6283852185,114.1637823,22.3107289,114.1636196,22.310703
6283852187,6283852186,6283852187->6283852186,114.1639353,22.3107378,114.1637823,22.3107289
6283852188,13110380030,6283852188->13110380030,114.1649507,22.3105755,114.1647974,22.3105938
6283852188,13043424418,6283852188->13043424418,114.1649507,22.3105755,114.1646386,22.3106422
6283852189,339051901,6283852189->339051901,114.162145,22.3101176,114.1620469,22.3101093
6285719904,5118308286,6285719904->5118308286,114.1636024,22.3128533,114.163535,22.3128821
6285719904,5118308285,6285719904->5118308285,114.1636024,22.3128533,114.1636616,22.3128383
6285719904,6360547160,6285719904->6360547160,114.1636024,22.3128533,114.1635549,22.3127934
6285719905,6505898492,6285719905->6505898492,114.1635006,22.312729,114.1634592,22.3127161
6285719905,6505898282,6285719905->6505898282,114.1635006,22.312729,114.1635168,22.3127069
6285719905,6702223490,6285719905->6702223490,114.1635006,22.312729,114.1635431,22.3127795
6286009773,6357916693,6286009773->6357916693,114.1648989,22.3121156,114.1649494,22.3121238
6286859123,6271340028,6286859123->6271340028,114.1725176,22.3203121,114.1724648,22.3202999
6286859123,1162875754,6286859123->1162875754,114.1725176,22.3203121,114.1725597,22.3203222
6290648269,10207599888,6290648269->10207599888,114.1713954,22.3215239,114.171405,22.3215259
6290648269,2639744196,6290648269->2639744196,114.1713954,22.3215239,114.171335,22.3215115
6290656569,11225189882,6290656569->11225189882,114.1696834,22.3208295,114.1697333,22.3205773
6292142810,13179770654,6292142810->13179770654,114.1780764,22.3153358,114.1780925,22.3153248
6292142810,12121810713,6292142810->12121810713,114.1780764,22.3153358,114.17806,22.3153476
6292142812,1636641331,6292142812->1636641331,114.1778468,22.3149759,114.1779638,22.3149555
6292142812,13179770657,6292142812->13179770657,114.1778468,22.3149759,114.1775432,22.3150248
6293025858,493883391,6293025858->493883391,114.160405,22.3184996,114.1603895,22.318531
6297203327,1168316015,6297203327->1168316015,114.1644626,22.3119094,114.1645413,22.311907
6297203328,8764628261,6297203328->8764628261,114.1646022,22.3119091,114.1646357,22.3119147
6297203500,5436714061,6297203500->5436714061,114.164037,22.3118352,114.1645856,22.3118352
6297203500,6052450983,6297203500->6052450983,114.164037,22.3118352,114.1640142,22.3118352
6298197044,4353625289,6298197044->4353625289,114.1619958,22.3186435,114.1619957,22.318677
6309604751,6746749088,6309604751->6746749088,114.1654869,22.318781,114.1654561,22.3189434
6309604751,3391012765,6309604751->3391012765,114.1654869,22.318781,114.1658931,22.3187859
6328079475,11217387595,6328079475->11217387595,114.1623119,22.320118,114.1621178,22.3201538
6328079477,332227471,6328079477->332227471,114.1620815,22.3201605,114.1621461,22.319874
6328079477,11217387595,6328079477->11217387595,114.1620815,22.3201605,114.1621178,22.3201538
6328079478,1640472868,6328079478->1640472868,114.1624974,22.320395,114.1625259,22.3203902
6328079478,11217387589,6328079478->11217387589,114.1624974,22.320395,114.1624839,22.320328
6328079479,11217387589,6328079479->11217387589,114.1624297,22.3200587,114.1624839,22.320328
6331507114,6370140852,6331507114->6370140852,114.1710114,22.3245531,114.1708414,22.3245255
6345354952,1222130965,6345354952->1222130965,114.1777468,22.3134503,114.1778099,22.3134494
6345354952,1222130342,6345354952->1222130342,114.1777468,22.3134503,114.1777234,22.3134506
6347177361,6277201785,6347177361->6277201785,114.1631554,22.3138037,114.1631236,22.3137928
6357916369,8768492967,6357916369->8768492967,114.1695378,22.3128514,114.169744,22.3128849
6357916370,308473180,6357916370->308473180,114.1695583,22.3127545,114.1694498,22.3127358
6357916372,1151084837,6357916372->1151084837,114.1694133,22.3129161,114.1694304,22.3128333
6357916373,6357916370,6357916373->6357916370,114.1696268,22.3127663,114.1695583,22.3127545
6357916374,6357916372,6357916374->6357916372,114.169407,22.3129475,114.1694133,22.3129161
6357916375,1151084837,6357916375->1151084837,114.1693532,22.3128194,114.1694304,22.3128333
6357916377,308473177,6357916377->308473177,114.16895,22.3128414,114.1688045,22.313588
6357916380,6260814410,6357916380->6260814410,114.1690105,22.3125278,114.1689978,22.3125886
6357916381,6260814406,6357916381->6260814406,114.1691162,22.3126811,114.1690842,22.3126756
6357916382,12535671703,6357916382->12535671703,114.1688956,22.3127397,114.1689348,22.312747
6357916383,6260814409,6357916383->6260814409,114.1684842,22.3125704,114.1684437,22.3125625
6357916384,6260814408,6357916384->6260814408,114.1683837,22.3126432,114.1684267,22.31265
6357916685,12041326626,6357916685->12041326626,114.1673841,22.3123183,114.167341,22.312307
6357916686,5067616212,6357916686->5067616212,114.1669982,22.3120437,114.1670019,22.312121
6357916691,1168316016,6357916691->1168316016,114.1669613,22.3123317,114.1670026,22.3123356
6357916692,334648625,6357916692->334648625,114.1669459,22.3124484,114.1669963,22.3124518
6357916693,1956604307,6357916693->1956604307,114.1649494,22.3121238,114.1649818,22.312129
6357916694,6635834019,6357916694->6635834019,114.1649868,22.3119722,114.165165,22.3120034
6357916696,1172166343,6357916696->1172166343,114.1648215,22.312171,114.1648368,22.3121048
6357916697,9125470666,6357916697->9125470666,114.1705119,22.3129275,114.1704544,22.3129173
6357916698,6357916707,6357916698->6357916707,114.1704669,22.3130113,114.1704966,22.3130156
6357916699,1185400607,6357916699->1185400607,114.1707379,22.3128781,114.1708012,22.3125698
6357916700,9125470670,6357916700->9125470670,114.170835,22.3130769,114.170887,22.3130871
6357916701,33004488,6357916701->33004488,114.1708532,22.3129879,114.1707203,22.3129647
6357916703,9125470668,6357916703->9125470668,114.1705792,22.3131486,114.1705578,22.3132526
6357916706,11134510118,6357916706->11134510118,114.1706593,22.3132649,114.1706659,22.313232
6357916707,1151084802,6357916707->1151084802,114.1704966,22.3130156,114.1706023,22.3130352
6357916708,11134510120,6357916708->11134510120,114.1706342,22.3128645,114.1706322,22.3128762
6357916709,6357916706,6357916709->6357916706,114.1706529,22.3132964,114.1706593,22.3132649
6357916710,6357916701,6357916710->6357916701,114.1708824,22.3129925,114.1708532,22.3129879
6357916711,6178791366,6357916711->6178791366,114.1721438,22.3139638,114.1721209,22.3139305
6357916714,7821537383,6357916714->7821537383,114.1728346,22.3150784,114.1730673,22.3154005
6357916717,3813385024,6357916717->3813385024,114.1729371,22.3150156,114.1727954,22.3148323
6357916721,13307938124,6357916721->13307938124,114.1739341,22.3168558,114.1739579,22.3167899
6357916721,13307938117,6357916721->13307938117,114.1739341,22.3168558,114.1739081,22.3169159
6357916722,1952745202,6357916722->1952745202,114.1739,22.3163118,114.1734953,22.3157692
6357916725,5102138242,6357916725->5102138242,114.1738472,22.3164214,114.173885,22.3164527
6357916726,1636641367,6357916726->1636641367,114.173836,22.3164297,114.1739792,22.3166438
6357916727,13307938128,6357916727->13307938128,114.1740865,22.3163541,114.1740396,22.3164041
6357916727,6244674923,6357916727->6244674923,114.1740865,22.3163541,114.1741317,22.3163182
6357916728,6178791367,6357916728->6178791367,114.1719775,22.3139517,114.1720119,22.3139969
6357916734,3914344801,6357916734->3914344801,114.1763793,22.3196648,114.17633,22.3196
6357916735,3914344800,6357916735->3914344800,114.1761481,22.319551,114.17617,22.31958
6357916737,804106483,6357916737->804106483,114.1778985,22.3215496,114.1779578,22.3215726
6357916740,4860320026,6357916740->4860320026,114.1781512,22.3217251,114.178161,22.3216632
6357916746,4773271968,6357916746->4773271968,114.1784854,22.3258868,114.1784926,22.3259072
6357916750,4773271954,6357916750->4773271954,114.1786657,22.3257648,114.1786345,22.3257459
6357916750,1141792843,6357916750->1141792843,114.1786657,22.3257648,114.1783989,22.3257314
6357916754,5118372724,6357916754->5118372724,114.1783564,22.3268305,114.1783876,22.3268035
6360547156,6244674908,6360547156->6244674908,114.1780648,22.3175996,114.1779736,22.3176341
6360547157,675264236,6360547157->675264236,114.1780948,22.3176847,114.1782426,22.3176243
6360547159,6635827880,6360547159->6635827880,114.1645423,22.3124908,114.1645049,22.3124858
6360547159,6066099599,6360547159->6066099599,114.1645423,22.3124908,114.164647,22.3125079
6360547160,6702223490,6360547160->6702223490,114.1635549,22.3127934,114.1635431,22.3127795
6360547160,6285719904,6360547160->6285719904,114.1635549,22.3127934,114.1636024,22.3128533
6360547162,5150396831,6360547162->5150396831,114.1649136,22.3122841,114.1649298,22.3122681
6360547164,4282080346,6360547164->4282080346,114.1770194,22.3209851,114.1770579,22.3209727
6363076723,1178971341,6363076723->1178971341,114.165013,22.3251712,114.1650812,22.3251174
6363076729,10566992980,6363076729->10566992980,114.1652597,22.3231976,114.1653251,22.3228661
6363076741,1181846100,6363076741->1181846100,114.1659952,22.3202586,114.1661869,22.3202933
6364821073,3230280829,6364821073->3230280829,114.1681617,22.3189444,114.1681671,22.3189166
6364821074,3230281031,6364821074->3230281031,114.1682789,22.319121,114.1682254,22.3191128
6364821075,3391012775,6364821075->3391012775,114.1681014,22.3192403,114.1681066,22.3192151
6364822490,11134510115,6364822490->11134510115,114.1693982,22.3194538,114.1694041,22.3194268
6364822502,3230281995,6364822502->3230281995,114.1699195,22.3195728,114.1699282,22.3195348
6364822521,5102113128,6364822521->5102113128,114.1716583,22.3195965,114.1716507,22.3196278
6364822525,6364822521,6364822525->6364822521,114.171667,22.3195558,114.1716583,22.3195965
6364822539,7207589291,6364822539->7207589291,114.1736882,22.320205,114.1737053,22.3202511
6364822544,1151084862,6364822544->1151084862,114.1738637,22.3202679,114.1738616,22.3202904
6364822544,6364822549,6364822544->6364822549,114.1738637,22.3202679,114.1738682,22.3202454
6364822545,6364822559,6364822545->6364822559,114.1738174,22.3200659,114.1737587,22.3200561
6364822546,6364822554,6364822546->6364822554,114.1737728,22.3201703,114.1737956,22.3201743
6364822549,6364822544,6364822549->6364822544,114.1738682,22.3202454,114.1738637,22.3202679
6364822549,1151084807,6364822549->1151084807,114.1738682,22.3202454,114.1738783,22.3201889
6364822550,1151084807,6364822550->1151084807,114.1738358,22.3202398,114.1738783,22.3201889
6364822554,1151084807,6364822554->1151084807,114.1737956,22.3201743,114.1738783,22.3201889
6364822559,4336716148,6364822559->4336716148,114.1737587,22.3200561,114.1736203,22.3200323
6364822560,6364822545,6364822560->6364822545,114.1738954,22.3200817,114.1738174,22.3200659
6364822565,6364822576,6364822565->6364822576,114.1747375,22.320154,114.1747175,22.320205
6364822568,13586084634,6364822568->13586084634,114.1747581,22.3201013,114.1747509,22.3201198
6364822574,7177677661,6364822574->7177677661,114.1748254,22.3202707,114.1747013,22.3202456
6364822576,7177677661,6364822576->7177677661,114.1747175,22.320205,114.1747013,22.3202456
6364822577,6364822574,6364822577->6364822574,114.1748753,22.3202792,114.1748254,22.3202707
6364822864,6364822879,6364822864->6364822879,114.1629848,22.3180188,114.1629534,22.318038
6364822865,332233253,6364822865->332233253,114.1634344,22.3184592,114.1633985,22.3184443
6364822867,1168183638,6364822867->1168183638,114.1635072,22.3183616,114.1634678,22.318311
6364822868,3230280309,6364822868->3230280309,114.1632962,22.3187196,114.1633623,22.318711
6364822869,1168183739,6364822869->1168183739,114.1632831,22.3184888,114.1633208,22.3184081
6364822870,2868161566,6364822870->2868161566,114.1632025,22.3184891,114.1631872,22.3184268
6364822879,288991742,6364822879->288991742,114.1629534,22.318038,114.1627874,22.3181394
6364822988,332232293,6364822988->332232293,114.1627631,22.3189637,114.1628379,22.3189594
6364822989,332232291,6364822989->332232291,114.1623025,22.3183967,114.1622338,22.3184752
6364822990,332232291,6364822990->332232291,114.1621736,22.3183566,114.1622338,22.3184752
6364822991,6364822999,6364822991->6364822999,114.1627132,22.3191093,114.1627456,22.3190772
6364822993,1640472860,6364822993->1640472860,114.1619791,22.3195447,114.1619669,22.3200037
6364822997,332227470,6364822997->332227470,114.1622473,22.3195977,114.1622715,22.3195484
6364822998,8767795650,6364822998->8767795650,114.1619888,22.3190589,114.1619879,22.3190891
6364822999,332232293,6364822999->332232293,114.1627456,22.3190772,114.1628379,22.3189594
6364823000,3692616226,6364823000->3692616226,114.1608082,22.3179321,114.1608406,22.3179128
6364823005,1172757967,6364823005->1172757967,114.1606768,22.3178186,114.1606173,22.3179686
6369041301,6369041304,6369041301->6369041304,114.1750181,22.3252344,114.1749735,22.3252181
6369041304,1139326589,6369041304->1139326589,114.1749735,22.3252181,114.1746572,22.3251029
6369041309,1636543791,6369041309->1636543791,114.1751316,22.3251659,114.1750511,22.3251515
6369041312,1636543791,6369041312->1636543791,114.1750656,22.3250722,114.1750511,22.3251515
6369041312,4464851537,6369041312->4464851537,114.1750656,22.3250722,114.1750777,22.3250091
6370140256,6370140789,6370140256->6370140789,114.1669374,22.3235243,114.1669095,22.3235453
6370140260,12271730861,6370140260->12271730861,114.1664902,22.3238384,114.1663764,22.3239252
6370140264,1161864169,6370140264->1161864169,114.1665943,22.3238618,114.1666308,22.3237524
6370140266,1178971361,6370140266->1178971361,114.1667157,22.3238521,114.1667943,22.3237902
6370140269,6370140266,6370140269->6370140266,114.1666842,22.3238767,114.1667157,22.3238521
6370140270,6370140264,6370140270->6370140264,114.1665771,22.3238948,114.1665943,22.3238618
6370140271,1178971361,6370140271->1178971361,114.1667277,22.3237751,114.1667943,22.3237902
6370140272,6370140270,6370140272->6370140270,114.166488,22.3240304,114.1665771,22.3238948
6370140272,12271730860,6370140272->12271730860,114.166488,22.3240304,114.1666305,22.3239188
6370140276,1161864169,6370140276->1161864169,114.1664221,22.3237225,114.1666308,22.3237524
6370140281,1161864000,6370140281->1161864000,114.1665044,22.323621,114.166228,22.3235753
6370140789,6236308349,6370140789->6236308349,114.1669095,22.3235453,114.1668803,22.3235673
6370140794,10786928844,6370140794->10786928844,114.167001,22.3238324,114.1670651,22.3238434
6370140796,1178971357,6370140796->1178971357,114.167055,22.3237203,114.1669169,22.3236924
6370140809,6389233162,6370140809->6389233162,114.1678034,22.3237202,114.1679407,22.3230448
6370140810,6984146977,6370140810->6984146977,114.1679329,22.3239344,114.1678787,22.3239527
6370140811,6370140809,6370140811->6370140809,114.167798,22.3237493,114.1678034,22.3237202
6370140812,4123241551,6370140812->4123241551,114.1677199,22.3238339,114.1676653,22.3238248
6370140814,4123241552,6370140814->4123241552,114.1682484,22.3239249,114.168077,22.323893
6370140819,1151084899,6370140819->1151084899,114.1683217,22.3241084,114.1683097,22.3241679
6370140824,4123241564,6370140824->4123241564,114.1684595,22.3241334,114.1684752,22.3240591
6370140828,1161864163,6370140828->1161864163,114.1685933,22.3239831,114.168485,22.3239648
6370140831,6370140824,6370140831->6370140824,114.1684493,22.3241901,114.1684595,22.3241334
6370140832,6370140828,6370140832->6370140828,114.1686384,22.3239908,114.1685933,22.3239831
6370140833,7244788865,6370140833->7244788865,114.1683706,22.323868,114.1683665,22.3238883
6370140834,5429072324,6370140834->5429072324,114.1690652,22.3239696,114.16914,22.3235992
6370140835,13311040733,6370140835->13311040733,114.1695698,22.3240945,114.1695598,22.324148
6370140836,6370140842,6370140836->6370140842,114.170236,22.3242642,114.170194,22.3242571
6370140839,6705233660,6370140839->6705233660,114.1701671,22.3244104,114.1705841,22.3244856
6370140842,1161864092,6370140842->1161864092,114.170194,22.3242571,114.1700513,22.3242325
6370140845,6982797238,6370140845->6982797238,114.1700948,22.3243148,114.1700781,22.3242714
6370140848,2639744186,6370140848->2639744186,114.1707746,22.3242157,114.1707924,22.3241294
6370140849,1161864166,6370140849->1161864166,114.1706922,22.3242015,114.1706648,22.3243375
6370140852,6370140855,6370140852->6370140855,114.1708414,22.3245255,114.1707982,22.3245178
6370140855,1161864208,6370140855->1161864208,114.1707982,22.3245178,114.1706534,22.3244981
6370140858,2639744183,6370140858->2639744183,114.1708261,22.3243652,114.1707464,22.3243515
6370140861,6370140849,6370140861->6370140849,114.1706975,22.3241751,114.1706922,22.3242015
6370140862,6555719617,6370140862->6555719617,114.1718254,22.3244808,114.1718126,22.3245022
6370140863,8044314599,6370140863->8044314599,114.1720849,22.3245453,114.1720873,22.3245068
6370140864,6331507114,6370140864->6331507114,114.1713871,22.3246224,114.1710114,22.3245531
6370140867,9197567317,6370140867->9197567317,114.1721239,22.3247558,114.1720986,22.3247487
6370140873,1179010012,6370140873->1179010012,114.1721862,22.3246267,114.1721513,22.3246198
6370140876,1179010013,6370140876->1179010013,114.1722361,22.3244882,114.1723486,22.3245069
6370140876,6855099295,6370140876->6855099295,114.1722361,22.3244882,114.1722166,22.3244879
6370140877,8044314594,6370140877->8044314594,114.1721642,22.324558,114.1721743,22.324514
6370140877,1179010012,6370140877->1179010012,114.1721642,22.324558,114.1721513,22.3246198
6370140878,6370140879,6370140878->6370140879,114.17216,22.3248863,114.1721698,22.3248393
6370140879,12031364706,6370140879->12031364706,114.1721698,22.3248393,114.1721754,22.3248171
6370140879,12031364701,6370140879->12031364701,114.1721698,22.3248393,114.1721701,22.3248141
6370140880,6555719616,6370140880->6555719616,114.1733368,22.3250258,114.1733406,22.3250037
6370140883,6370140987,6370140883->6370140987,114.1739834,22.3251143,114.1739721,22.3251438
6370140987,12031298639,6370140987->12031298639,114.1739721,22.3251438,114.1739721,22.325175
6370140988,4464851536,6370140988->4464851536,114.1738228,22.3250374,114.1738494,22.3250621
6370217679,334650892,6370217679->334650892,114.1601599,22.3186782,114.1603534,22.3182162
6370217679,6370218585,6370217679->6370218585,114.1601599,22.3186782,114.1601694,22.3185953
6370217680,6370217681,6370217680->6370217681,114.1601821,22.3184783,114.1602713,22.318268
6370217681,6370217682,6370217681->6370217682,114.1602713,22.318268,114.1606546,22.3173318
6370217682,7695283756,6370217682->7695283756,114.1606546,22.3173318,114.1607273,22.3171701
6370217683,6370217684,6370217683->6370217684,114.1608785,22.3167829,114.1610132,22.3166745
6370217684,334649727,6370217684->334649727,114.1610132,22.3166745,114.1610576,22.3165685
6370218585,6370217680,6370218585->6370217680,114.1601694,22.3185953,114.1601821,22.3184783
6370253655,1168380668,6370253655->1168380668,114.1668433,22.3122177,114.1666281,22.3121802
6374552933,1180686916,6374552933->1180686916,114.172081,22.3268175,114.1720795,22.3268484
6374552937,6374552943,6374552937->6374552943,114.172293,22.3273246,114.1721796,22.3273249
6374552937,4464891752,6374552937->4464891752,114.172293,22.3273246,114.1723677,22.3273251
6374552938,275935771,6374552938->275935771,114.1720378,22.3272731,114.1720562,22.3273509
6374552939,9199524735,6374552939->9199524735,114.1722292,22.3266865,114.1722729,22.3266877
6374552940,6610158364,6374552940->6610158364,114.172195,22.3268302,114.1721999,22.3267806
6374552941,8789291822,6374552941->8789291822,114.1721937,22.3268835,114.172194,22.3268536
6374552942,6374552941,6374552942->6374552941,114.1721917,22.3269269,114.1721937,22.3268835
6374552943,6374552937,6374552943->6374552937,114.1721796,22.3273249,114.172293,22.3273246
6374552943,8912728891,6374552943->8912728891,114.1721796,22.3273249,114.1721218,22.327325
6374552943,6905759139,6374552943->6905759139,114.1721796,22.3273249,114.1721862,22.3271074
6374552944,12535722725,6374552944->12535722725,114.1721736,22.327448,114.172176,22.3273984
6374552945,4773330916,6374552945->4773330916,114.1722701,22.3266121,114.1722421,22.3266108
6374552949,11029844929,6374552949->11029844929,114.1719789,22.326745,114.1720209,22.3267507
6374552950,4773330911,6374552950->4773330911,114.1719811,22.3266744,114.1720975,22.3266789
6374552952,6610136591,6374552952->6610136591,114.1702652,22.3264153,114.1702632,22.3264433
6374552954,9197712773,6374552954->9197712773,114.1720749,22.3269308,114.1720697,22.327024
